ID,num_of_leaves,model,non_binary_prob,planted,remove_extinct,rescale_to_height,dupl_rate,loss_rate,hgt_rate,prohibit_extinction,replace_prob
P4_0454,44,innovation,0.365452499820234,True,False,1,1,1,0.5,per_family,1
P4_0455,35,innovation,0.338085608184065,True,False,1,1,1,0.5,per_family,1
P4_0456,48,innovation,0.358742964781512,True,False,1,1,1,0.5,per_family,1
P4_0457,47,innovation,0.388874403654723,True,False,1,1,1,0.5,per_family,1
P4_0458,28,innovation,0.226856975776319,True,False,1,1,1,0.5,per_family,1
P4_0459,15,innovation,0.232831279346822,True,False,1,1,1,0.5,per_family,1
P4_0460,40,innovation,0.422592795308923,True,False,1,1,1,0.5,per_family,1
P4_0461,26,innovation,0.207933046706598,True,False,1,1,1,0.5,per_family,1
P4_0462,35,innovation,0.186641129727122,True,False,1,1,1,0.5,per_family,1
P4_0463,16,innovation,0.113738618419461,True,False,1,1,1,0.5,per_family,1
P4_0464,39,innovation,0.150792707558637,True,False,1,1,1,0.5,per_family,1
P4_0465,25,innovation,0.499081367886521,True,False,1,1,1,0.5,per_family,1
P4_0466,43,innovation,0.440137612838184,True,False,1,1,1,0.5,per_family,1
P4_0467,34,innovation,0.452595296806943,True,False,1,1,1,0.5,per_family,1
P4_0468,39,innovation,0.115711490706764,True,False,1,1,1,0.5,per_family,1
P4_0469,30,innovation,0.423133589778707,True,False,1,1,1,0.5,per_family,1
P4_0470,13,innovation,0.202495580015563,True,False,1,1,1,0.5,per_family,1
P4_0471,30,innovation,0.173173877237273,True,False,1,1,1,0.5,per_family,1
P4_0472,46,innovation,0.248346146247226,True,False,1,1,1,0.5,per_family,1
P4_0473,18,innovation,0.275108883555757,True,False,1,1,1,0.5,per_family,1
P4_0474,14,innovation,0.025729091243377,True,False,1,1,1,0.5,per_family,1
P4_0475,14,innovation,0.408724329110447,True,False,1,1,1,0.5,per_family,1
P4_0476,31,innovation,0.40692610370432,True,False,1,1,1,0.5,per_family,1
P4_0477,17,innovation,0.421807482229247,True,False,1,1,1,0.5,per_family,1
P4_0478,12,innovation,0.135940636997898,True,False,1,1,1,0.5,per_family,1
P4_0479,30,innovation,0.452858776999183,True,False,1,1,1,0.5,per_family,1
P4_0480,33,innovation,0.047998508060477,True,False,1,1,1,0.5,per_family,1
P4_0481,40,innovation,0.053782452476975,True,False,1,1,1,0.5,per_family,1
P4_0482,28,innovation,0.427829718322444,True,False,1,1,1,0.5,per_family,1
P4_0483,39,innovation,0.034305634254628,True,False,1,1,1,0.5,per_family,1
P4_0484,24,innovation,0.322792607454213,True,False,1,1,1,0.5,per_family,1
P4_0485,41,innovation,0.18907741491714,True,False,1,1,1,0.5,per_family,1
P4_0486,35,innovation,0.00829483821977,True,False,1,1,1,0.5,per_family,1
P4_0487,42,innovation,0.229199690730541,True,False,1,1,1,0.5,per_family,1
P4_0488,14,innovation,0.069298477695719,True,False,1,1,1,0.5,per_family,1
P4_0489,20,innovation,0.295975097054499,True,False,1,1,1,0.5,per_family,1
P4_0490,11,innovation,0.197259686119925,True,False,1,1,1,0.5,per_family,1
P4_0491,31,innovation,0.117477793784451,True,False,1,1,1,0.5,per_family,1
P4_0492,31,innovation,0.105735138308175,True,False,1,1,1,0.5,per_family,1
P4_0493,13,innovation,0.402863391279314,True,False,1,1,1,0.5,per_family,1
P4_0494,16,innovation,0.102310544408561,True,False,1,1,1,0.5,per_family,1
P4_0495,10,innovation,0.202139593712021,True,False,1,1,1,0.5,per_family,1
P4_0496,17,innovation,0.290986702265732,True,False,1,1,1,0.5,per_family,1
P4_0497,12,innovation,0.065442644473525,True,False,1,1,1,0.5,per_family,1
P4_0498,33,innovation,0.436617003667679,True,False,1,1,1,0.5,per_family,1
P4_0499,44,innovation,0.175089276740968,True,False,1,1,1,0.5,per_family,1
P4_0500,36,innovation,0.210464608178928,True,False,1,1,1,0.5,per_family,1
P4_0501,13,innovation,0.13057335012989,True,False,1,1,1,0.5,per_family,1
P4_0502,10,innovation,0.384163927419047,True,False,1,1,1,0.5,per_family,1
P4_0503,23,innovation,0.451495595403528,True,False,1,1,1,0.5,per_family,1
P4_0504,30,innovation,0.322661988493762,True,False,1,1,1,0.5,per_family,1
P4_0505,35,innovation,0.275021408599888,True,False,1,1,1,0.5,per_family,1
P4_0506,30,innovation,0.497279143914643,True,False,1,1,1,0.5,per_family,1
P4_0507,40,innovation,0.03210703863,True,False,1,1,1,0.5,per_family,1
P4_0508,49,innovation,0.040741288839832,True,False,1,1,1,0.5,per_family,1
P4_0509,13,innovation,0.191601827265503,True,False,1,1,1,0.5,per_family,1
P4_0510,13,innovation,0.295911510468946,True,False,1,1,1,0.5,per_family,1
P4_0511,39,innovation,0.00404237533541,True,False,1,1,1,0.5,per_family,1
P4_0512,21,innovation,0.294903348230286,True,False,1,1,1,0.5,per_family,1
P4_0513,49,innovation,0.175976346823837,True,False,1,1,1,0.5,per_family,1
P4_0514,39,innovation,0.275345988705096,True,False,1,1,1,0.5,per_family,1
P4_0515,30,innovation,0.286739556593624,True,False,1,1,1,0.5,per_family,1
P4_0516,19,innovation,0.186469507513891,True,False,1,1,1,0.5,per_family,1
P4_0517,24,innovation,0.247504948403042,True,False,1,1,1,0.5,per_family,1
P4_0518,47,innovation,0.307115573592119,True,False,1,1,1,0.5,per_family,1
P4_0519,49,innovation,0.357044417214874,True,False,1,1,1,0.5,per_family,1
P4_0520,36,innovation,0.130118436996204,True,False,1,1,1,0.5,per_family,1
P4_0521,41,innovation,0.091240867396138,True,False,1,1,1,0.5,per_family,1
P4_0522,31,innovation,0.058148257904304,True,False,1,1,1,0.5,per_family,1
P4_0523,33,innovation,0.373700444276898,True,False,1,1,1,0.5,per_family,1
P4_0524,10,innovation,0.497394277940412,True,False,1,1,1,0.5,per_family,1
P4_0525,23,innovation,0.401486340962716,True,False,1,1,1,0.5,per_family,1
P4_0526,18,innovation,0.323852948625095,True,False,1,1,1,0.5,per_family,1
P4_0527,21,innovation,0.483695748214274,True,False,1,1,1,0.5,per_family,1
P4_0528,34,innovation,0.3733106838857,True,False,1,1,1,0.5,per_family,1
P4_0529,15,innovation,0.066407386788272,True,False,1,1,1,0.5,per_family,1
P4_0530,20,innovation,0.474445681954879,True,False,1,1,1,0.5,per_family,1
P4_0531,13,innovation,0.279537914093873,True,False,1,1,1,0.5,per_family,1
P4_0532,23,innovation,0.149743124540275,True,False,1,1,1,0.5,per_family,1
P4_0533,47,innovation,0.341369794678335,True,False,1,1,1,0.5,per_family,1
P4_0534,29,innovation,0.153374342866229,True,False,1,1,1,0.5,per_family,1
P4_0535,10,innovation,0.197099475557783,True,False,1,1,1,0.5,per_family,1
P4_0536,26,innovation,0.334208802481327,True,False,1,1,1,0.5,per_family,1
P4_0537,20,innovation,0.475519561630485,True,False,1,1,1,0.5,per_family,1
P4_0538,31,innovation,0.152726533833908,True,False,1,1,1,0.5,per_family,1
P4_0539,14,innovation,0.064825285564203,True,False,1,1,1,0.5,per_family,1
P4_0540,12,innovation,0.230276261926098,True,False,1,1,1,0.5,per_family,1
P4_0541,24,innovation,0.404155892738384,True,False,1,1,1,0.5,per_family,1
P4_0542,24,innovation,0.458254441895006,True,False,1,1,1,0.5,per_family,1
P4_0543,34,innovation,0.32606409765129,True,False,1,1,1,0.5,per_family,1
P4_0544,29,innovation,0.158237202092422,True,False,1,1,1,0.5,per_family,1
P4_0545,46,innovation,0.300915557340503,True,False,1,1,1,0.5,per_family,1
P4_0546,38,innovation,0.157743419186974,True,False,1,1,1,0.5,per_family,1
P4_0547,30,innovation,0.451385825284248,True,False,1,1,1,0.5,per_family,1
P4_0548,35,innovation,0.105747028159522,True,False,1,1,1,0.5,per_family,1
P4_0549,49,innovation,0.36955316705048,True,False,1,1,1,0.5,per_family,1
P4_0550,35,innovation,0.362699912629281,True,False,1,1,1,0.5,per_family,1
P4_0551,24,innovation,0.232626031043106,True,False,1,1,1,0.5,per_family,1
P4_0552,16,innovation,0.418428701024035,True,False,1,1,1,0.5,per_family,1
P4_0553,31,innovation,0.311525579466291,True,False,1,1,1,0.5,per_family,1
P4_0554,20,innovation,0.487623616944326,True,False,1,1,1,0.5,per_family,1
P4_0555,41,innovation,0.22935817878794,True,False,1,1,1,0.5,per_family,1
P4_0556,48,innovation,0.428225578383067,True,False,1,1,1,0.5,per_family,1
P4_0557,41,innovation,0.024127320112045,True,False,1,1,1,0.5,per_family,1
P4_0558,17,innovation,0.397918586162163,True,False,1,1,1,0.5,per_family,1
P4_0559,43,innovation,0.040937951500244,True,False,1,1,1,0.5,per_family,1
P4_0560,25,innovation,0.247141107925028,True,False,1,1,1,0.5,per_family,1
P4_0561,44,innovation,0.416518079985593,True,False,1,1,1,0.5,per_family,1
P4_0562,14,innovation,0.225334972741635,True,False,1,1,1,0.5,per_family,1
P4_0563,44,innovation,0.464765556652759,True,False,1,1,1,0.5,per_family,1
P4_0564,13,innovation,0.439685989241984,True,False,1,1,1,0.5,per_family,1
P4_0565,30,innovation,0.065440544705443,True,False,1,1,1,0.5,per_family,1
P4_0566,45,innovation,0.418524453777992,True,False,1,1,1,0.5,per_family,1
P4_0567,40,innovation,0.169157506341632,True,False,1,1,1,0.5,per_family,1
P4_0568,33,innovation,0.051292918070091,True,False,1,1,1,0.5,per_family,1
P4_0569,34,innovation,0.448370939252107,True,False,1,1,1,0.5,per_family,1
P4_0570,25,innovation,0.454408125766906,True,False,1,1,1,0.5,per_family,1
P4_0571,44,innovation,0.125674739299345,True,False,1,1,1,0.5,per_family,1
P4_0572,43,innovation,0.300235141586169,True,False,1,1,1,0.5,per_family,1
P4_0573,26,innovation,0.346561023127723,True,False,1,1,1,0.5,per_family,1
P4_0574,33,innovation,0.144893252553509,True,False,1,1,1,0.5,per_family,1
P4_0575,36,innovation,0.035833454673387,True,False,1,1,1,0.5,per_family,1
P4_0576,46,innovation,0.244494798737835,True,False,1,1,1,0.5,per_family,1
P4_0577,22,innovation,0.155799004429745,True,False,1,1,1,0.5,per_family,1
P4_0578,16,innovation,0.171727368941886,True,False,1,1,1,0.5,per_family,1
P4_0579,48,innovation,0.122853244860545,True,False,1,1,1,0.5,per_family,1
P4_0580,39,innovation,0.273511830486382,True,False,1,1,1,0.5,per_family,1
P4_0581,17,innovation,0.31812507155929,True,False,1,1,1,0.5,per_family,1
P4_0582,18,innovation,0.210353274045624,True,False,1,1,1,0.5,per_family,1
P4_0583,17,innovation,0.018928837277634,True,False,1,1,1,0.5,per_family,1
P4_0584,36,innovation,0.068369572804349,True,False,1,1,1,0.5,per_family,1
P4_0585,12,innovation,0.399064304707374,True,False,1,1,1,0.5,per_family,1
P4_0586,45,innovation,0.405748334583063,True,False,1,1,1,0.5,per_family,1
P4_0587,42,innovation,0.004990634246758,True,False,1,1,1,0.5,per_family,1
P4_0588,36,innovation,0.464298313372396,True,False,1,1,1,0.5,per_family,1
P4_0589,46,innovation,0.13431425477542,True,False,1,1,1,0.5,per_family,1
P4_0590,31,innovation,0.322779282107121,True,False,1,1,1,0.5,per_family,1
P4_0591,41,innovation,0.055174944784796,True,False,1,1,1,0.5,per_family,1
P4_0592,28,innovation,0.27328685642568,True,False,1,1,1,0.5,per_family,1
P4_0593,26,innovation,0.375321614370921,True,False,1,1,1,0.5,per_family,1
P4_0594,12,innovation,0.251670514549855,True,False,1,1,1,0.5,per_family,1
P4_0595,47,innovation,0.320379071630532,True,False,1,1,1,0.5,per_family,1
P4_0596,31,innovation,0.332807203241312,True,False,1,1,1,0.5,per_family,1
P4_0597,21,innovation,0.261697534566051,True,False,1,1,1,0.5,per_family,1
P4_0598,31,innovation,0.47388190237942,True,False,1,1,1,0.5,per_family,1
P4_0599,14,innovation,0.118382970889808,True,False,1,1,1,0.5,per_family,1
P4_0600,47,innovation,0.434567031659121,True,False,1,1,1,0.5,per_family,1
P4_0601,23,innovation,0.201845612436795,True,False,1,1,1,0.5,per_family,1
P4_0602,24,innovation,0.329269623261761,True,False,1,1,1,0.5,per_family,1
P4_0603,24,innovation,0.01030145523801,True,False,1,1,1,0.5,per_family,1
P4_0604,36,innovation,0.250167479805518,True,False,1,1,1,0.5,per_family,1
P4_0605,20,innovation,0.165552392937522,True,False,1,1,1,0.5,per_family,1
P4_0606,42,innovation,0.407841192934278,True,False,1,1,1,0.5,per_family,1
P4_0607,38,innovation,0.263630424339806,True,False,1,1,1,0.5,per_family,1
P4_0608,42,innovation,0.127703306717414,True,False,1,1,1,0.5,per_family,1
P4_0609,45,innovation,0.199520609833152,True,False,1,1,1,0.5,per_family,1
P4_0610,22,innovation,0.295443660137846,True,False,1,1,1,0.5,per_family,1
P4_0611,39,innovation,0.194816881609324,True,False,1,1,1,0.5,per_family,1
P4_0612,33,innovation,0.489877238034118,True,False,1,1,1,0.5,per_family,1
P4_0613,39,innovation,0.32258550096771,True,False,1,1,1,0.5,per_family,1
P4_0614,38,innovation,0.287912649914836,True,False,1,1,1,0.5,per_family,1
P4_0615,18,innovation,0.43329998865672,True,False,1,1,1,0.5,per_family,1
P4_0616,14,innovation,0.040356611549803,True,False,1,1,1,0.5,per_family,1
P4_0617,29,innovation,0.16318574248836,True,False,1,1,1,0.5,per_family,1
P4_0618,46,innovation,0.096073998109534,True,False,1,1,1,0.5,per_family,1
P4_0619,34,innovation,0.437985240852053,True,False,1,1,1,0.5,per_family,1
P4_0620,26,innovation,0.047941557593872,True,False,1,1,1,0.5,per_family,1
P4_0621,33,innovation,0.243031292701874,True,False,1,1,1,0.5,per_family,1
P4_0622,48,innovation,0.265057324338055,True,False,1,1,1,0.5,per_family,1
P4_0623,24,innovation,0.494737286105359,True,False,1,1,1,0.5,per_family,1
P4_0624,46,innovation,0.222095088745363,True,False,1,1,1,0.5,per_family,1
P4_0625,34,innovation,0.117347462162611,True,False,1,1,1,0.5,per_family,1
P4_0626,22,innovation,0.442335121179682,True,False,1,1,1,0.5,per_family,1
P4_0627,46,innovation,0.336304009776152,True,False,1,1,1,0.5,per_family,1
P4_0628,28,innovation,0.480752662660141,True,False,1,1,1,0.5,per_family,1
P4_0629,39,innovation,0.493584750627893,True,False,1,1,1,0.5,per_family,1
P4_0630,24,innovation,0.088721924515852,True,False,1,1,1,0.5,per_family,1
P4_0631,43,innovation,0.235658598016008,True,False,1,1,1,0.5,per_family,1
P4_0632,18,innovation,0.140614111739643,True,False,1,1,1,0.5,per_family,1
P4_0633,11,innovation,0.048402437664647,True,False,1,1,1,0.5,per_family,1
P4_0634,42,innovation,0.406017198444567,True,False,1,1,1,0.5,per_family,1
P4_0635,10,innovation,0.320301112171227,True,False,1,1,1,0.5,per_family,1
P4_0636,22,innovation,0.176811798678787,True,False,1,1,1,0.5,per_family,1
P4_0637,26,innovation,0.211760465800127,True,False,1,1,1,0.5,per_family,1
P4_0638,40,innovation,0.238914298008123,True,False,1,1,1,0.5,per_family,1
P4_0639,21,innovation,0.217390855063255,True,False,1,1,1,0.5,per_family,1
P4_0640,42,innovation,0.389317878322174,True,False,1,1,1,0.5,per_family,1
P4_0641,36,innovation,0.136818150959189,True,False,1,1,1,0.5,per_family,1
P4_0642,39,innovation,0.127768160893771,True,False,1,1,1,0.5,per_family,1
P4_0643,44,innovation,0.303120253067289,True,False,1,1,1,0.5,per_family,1
P4_0644,18,innovation,0.121053646830214,True,False,1,1,1,0.5,per_family,1
P4_0645,26,innovation,0.384475937615559,True,False,1,1,1,0.5,per_family,1
P4_0646,48,innovation,0.130214211471282,True,False,1,1,1,0.5,per_family,1
P4_0647,38,innovation,0.066418787936676,True,False,1,1,1,0.5,per_family,1
P4_0648,45,innovation,0.320992605538539,True,False,1,1,1,0.5,per_family,1
P4_0649,34,innovation,0.141947367524599,True,False,1,1,1,0.5,per_family,1
P4_0650,30,innovation,0.429796998434604,True,False,1,1,1,0.5,per_family,1
P4_0651,25,innovation,0.310821822669423,True,False,1,1,1,0.5,per_family,1
P4_0652,33,innovation,0.385967809092487,True,False,1,1,1,0.5,per_family,1
P4_0653,35,innovation,0.314427735455626,True,False,1,1,1,0.5,per_family,1
P4_0654,37,innovation,0.197376303101215,True,False,1,1,1,0.5,per_family,1
P4_0655,48,innovation,0.472783067981323,True,False,1,1,1,0.5,per_family,1
P4_0656,44,innovation,0.217846679493613,True,False,1,1,1,0.5,per_family,1
P4_0657,42,innovation,0.212557484270888,True,False,1,1,1,0.5,per_family,1
P4_0658,12,innovation,0.427867496504914,True,False,1,1,1,0.5,per_family,1
P4_0659,18,innovation,0.459483378702149,True,False,1,1,1,0.5,per_family,1
P4_0660,10,innovation,0.396100259708592,True,False,1,1,1,0.5,per_family,1
P4_0661,29,innovation,0.373487804154927,True,False,1,1,1,0.5,per_family,1
P4_0662,11,innovation,0.026011770405194,True,False,1,1,1,0.5,per_family,1
P4_0663,47,innovation,0.478848384323361,True,False,1,1,1,0.5,per_family,1
P4_0664,24,innovation,0.045513630126683,True,False,1,1,1,0.5,per_family,1
P4_0665,26,innovation,0.252973942365759,True,False,1,1,1,0.5,per_family,1
P4_0666,11,innovation,0.32039997690801,True,False,1,1,1,0.5,per_family,1
P4_0667,40,innovation,0.260806257120083,True,False,1,1,1,0.5,per_family,1
P4_0668,34,innovation,0.318154423041515,True,False,1,1,1,0.5,per_family,1
P4_0669,22,innovation,0.43331208829027,True,False,1,1,1,0.5,per_family,1
P4_0670,45,innovation,0.351321724447157,True,False,1,1,1,0.5,per_family,1
P4_0671,35,innovation,0.478493399113855,True,False,1,1,1,0.5,per_family,1
P4_0672,36,innovation,0.443261744011027,True,False,1,1,1,0.5,per_family,1
P4_0673,44,innovation,0.118016426226795,True,False,1,1,1,0.5,per_family,1
P4_0674,34,innovation,0.263003288325079,True,False,1,1,1,0.5,per_family,1
P4_0675,11,innovation,0.076776304144551,True,False,1,1,1,0.5,per_family,1
P4_0676,19,innovation,0.134228172432391,True,False,1,1,1,0.5,per_family,1
P4_0677,38,innovation,0.297150152762957,True,False,1,1,1,0.5,per_family,1
P4_0678,49,innovation,0.427007578721568,True,False,1,1,1,0.5,per_family,1
P4_0679,14,innovation,0.476402707744205,True,False,1,1,1,0.5,per_family,1
P4_0680,33,innovation,0.175010189554719,True,False,1,1,1,0.5,per_family,1
P4_0681,39,innovation,0.409816925438104,True,False,1,1,1,0.5,per_family,1
P4_0682,44,innovation,0.323557152107336,True,False,1,1,1,0.5,per_family,1
P4_0683,18,innovation,0.333623019002189,True,False,1,1,1,0.5,per_family,1
P4_0684,16,innovation,0.05558772150294,True,False,1,1,1,0.5,per_family,1
P4_0685,28,innovation,0.397444659463938,True,False,1,1,1,0.5,per_family,1
P4_0686,22,innovation,0.259295433839604,True,False,1,1,1,0.5,per_family,1
P4_0687,45,innovation,0.333342973246387,True,False,1,1,1,0.5,per_family,1
P4_0688,44,innovation,0.352132977824886,True,False,1,1,1,0.5,per_family,1
P4_0689,40,innovation,0.095084420004191,True,False,1,1,1,0.5,per_family,1
P4_0690,39,innovation,0.337383078275774,True,False,1,1,1,0.5,per_family,1
P4_0691,24,innovation,0.347020224605838,True,False,1,1,1,0.5,per_family,1
P4_0692,24,innovation,0.016420109870015,True,False,1,1,1,0.5,per_family,1
P4_0693,49,innovation,0.076716911625131,True,False,1,1,1,0.5,per_family,1
P4_0694,11,innovation,0.307669215435192,True,False,1,1,1,0.5,per_family,1
P4_0695,13,innovation,0.438856977524878,True,False,1,1,1,0.5,per_family,1
P4_0696,38,innovation,0.150423516269155,True,False,1,1,1,0.5,per_family,1
P4_0697,10,innovation,0.321157112933385,True,False,1,1,1,0.5,per_family,1
P4_0698,33,innovation,0.051237316044142,True,False,1,1,1,0.5,per_family,1
P4_0699,16,innovation,0.299746389859265,True,False,1,1,1,0.5,per_family,1
P4_0700,36,innovation,0.490412456850321,True,False,1,1,1,0.5,per_family,1
P4_0701,15,innovation,0.418541659125954,True,False,1,1,1,0.5,per_family,1
P4_0702,16,innovation,0.001090785457027,True,False,1,1,1,0.5,per_family,1
P4_0703,14,innovation,0.225729298277305,True,False,1,1,1,0.5,per_family,1
P4_0704,48,innovation,0.111944131507496,True,False,1,1,1,0.5,per_family,1
P4_0705,15,innovation,0.448053227512695,True,False,1,1,1,0.5,per_family,1
P4_0706,22,innovation,0.123512322615671,True,False,1,1,1,0.5,per_family,1
P4_0707,37,innovation,0.07963534293701,True,False,1,1,1,0.5,per_family,1
P4_0708,43,innovation,0.25574851389276,True,False,1,1,1,0.5,per_family,1
P4_0709,48,innovation,0.344050864752872,True,False,1,1,1,0.5,per_family,1
P4_0710,13,innovation,0.052397833005037,True,False,1,1,1,0.5,per_family,1
P4_0711,21,innovation,0.429661153214076,True,False,1,1,1,0.5,per_family,1
P4_0712,45,innovation,0.122546424527757,True,False,1,1,1,0.5,per_family,1
P4_0713,34,innovation,0.062723763421371,True,False,1,1,1,0.5,per_family,1
P4_0714,40,innovation,0.070559194005553,True,False,1,1,1,0.5,per_family,1
